college,team_changed_at,team,first_name,full_name,birth_state,birth_date,swish_id,search_last_name,age,team_abbr,injury_start_date,metadata,active,gsis_id,injury_notes,opta_id,news_updated,sport,depth_chart_order,status,stats_id,number,fantasy_positions,rotowire_id,last_name,search_full_name,oddsjam_id,weight,height,birth_city,search_rank,injury_status,player_id,birth_country,depth_chart_position,years_exp,injury_body_part,practice_participation,pandascore_id,high_school,search_first_name,competitions,fantasy_data_id,position,espn_id,practice_description,yahoo_id,sportradar_id,hashtag,rotoworld_id
Georgia,,,Ben,Ben Jones,,1989-07-02,449457.0,jones,33.0,,,"{'channel_id': '1116852646980878336', 'injury_override_regular_2020_5': 'Active'}",True,00-0029413,,,1678470938199.0,nfl,,Inactive,,60.0,['OL'],8129.0,Jones,benjones,,308,75,,9999999.0,Questionable,1101,,,11.0,Undisclosed,,,Bibb County (AL),ben,[],13969.0,C,15109.0,,25809.0,fa9d0178-a2a7-402f-ad11-c7bea0b80705,#benjones-NFL-FA-60,7561.0
Southern California,,,Javorius,Javorius Allen,,1991-08-27,,allen,30.0,,,{'channel_id': '1116852805005475840'},True,00-0031577,,,1578066924398.0,nfl,,Active,598989.0,37.0,['RB'],10066.0,Allen,javoriusallen,,222,72,,9999999.0,,2430,,,7.0,,,,Lincoln (FL),javorius,[],16886.0,RB,2577253.0,,28513.0,9173225c-4e88-4c87-ad78-41aa0d00a1be,#javoriusallen-NFL-FA-37,10314.0
Villanova,,SEA,Isas,Isas Waxter,,2001-09-17,,waxter,23.0,,,"{'channel_id': '1223497109223780352', 'rookie_year': '0'}",True,,,,1752830152923.0,nfl,,Active,,36.0,['DB'],18613.0,Waxter,isaswaxter,3D87BA14266954A1,205,73,,9999999.0,,13131,,DB,0.0,,,, Immaculate Conception (NJ),isas,[],,DB,,,,d86c8910-2631-11f0-86d3-951d8223bd3d,#isaswaxter-NFL-SEA-36,
Eastern Michigan,,,Andy,Andy Mulumba,,1990-01-31,,mulumba,30.0,,,,False,,,,1518660302879.0,nfl,,Inactive,,49.0,['LB'],9103.0,Mulumba,andymulumba,,260,"6'3""",,9999999.0,,1735,,,7.0,,,,Cegep du Vieux Montreal (QC),andy,[],15686.0,LB,16560.0,,27355.0,0c44881a-1cb3-4e28-9cc7-5b602dc69927,#andymulumba-NFL-FA-49,
Purdue,,,Frankie,Frankie Williams,,1993-03-28,,williams,31.0,,,{'rookie_year': '2016'},False,,,,,nfl,,Inactive,,0.0,['DB'],11438.0,Williams,frankiewilliams,,190,69,,9999999.0,,3800,,,9.0,,,,Robinson,frankie,[],18614.0,CB,2576421.0,,29902.0,fe043127-409a-4010-ade3-0d667f021331,#frankiewilliams-NFL-FA-0,
Arizona,,,Michael,Michael Wiley,,2001-11-10,1179244.0,wiley,23.0,,,"{'channel_id': '1113708700863852544', 'rookie_year': '2024'}",True,,,,1753206319929.0,nfl,,Active,,34.0,['RB'],17670.0,Wiley,michaelwiley,457878E56586,209,70,,9999999.0,Questionable,11943,,,1.0,Undisclosed,,,Strake Jesuit (TX),michael,[],,RB,,,,f2734220-0668-11ef-9381-bf0dc2a6d127,#michaelwiley-NFL-FA-34,
Oklahoma,,,Deion,Deion Burks,,,,burks,,,,"{'override_active': 'false', 'source_id': 'dc1c4816-d04e-41d7-b4ae-e9877b117844'}",False,,,,,nfl,,Active,,,['WR'],,Burks,deionburks,,190,69,,,,12458,,,0.0,,,,,deion,[],,WR,,,,,#deionburks-NFL-FA,
Ferris State,,DET,Malik,Malik Taylor,,1995-12-21,1166944.0,taylor,29.0,,,"{'channel_id': '1113708742223884289', 'rookie_year': '2019'}",True, 00-0035480,,,1747100711537.0,nfl,6.0,Active,1166944.0,86.0,['WR'],14002.0,Taylor,maliktaylor,B240E696F536,220,73,,695.0,,6239,,SWR,6.0,,,,Hill-McCloy (MI),malik,[],21169.0,WR,4408988.0,,32488.0,228b0dd8-3f75-4b60-90d1-59036858b8ae,#maliktaylor-NFL-DET-86,
Texas Tech,,,Eli,Eli Howard,,,,howard,,,,"{'channel_id': '1116853414249103360', 'rookie_year': '2021'}",True,,,,,nfl,,Active,,0.0,['DL'],,Howard,elihoward,,280,76,,,,7738,,,1.0,,,,Central (TX),eli,[],,DE,,,,41025198-9eb3-4ced-8743-94e685d6090e,#elihoward-NFL-FA-0,
Texas Christian,,,LaDainian,LaDainian Tomlinson,,1979-06-23,,tomlinson,39.0,,,,False,,,,,nfl,,Inactive,,21.0,['RB'],,Tomlinson,ladainiantomlinson,,215,"5'10""",,9999999.0,,654,,,11.0,,,,,ladainian,[],11708.0,RB,,,,,#ladainiantomlinson-NFL-FA-21,561.0
Nevada,,,Joshua,Joshua Mauga,,1987-06-20,,mauga,33.0,,,,False,,,,,nfl,,Inactive,286668.0,90.0,['LB'],7199.0,Mauga,joshuamauga,,245,"6'1""",,9999999.0,,751,,,11.0,,,,Churchill County (NV),joshua,[],12430.0,LB,13165.0,,9758.0,c82d07c7-c02a-4ea7-8cd7-7ba6e9e60f21,#joshuamauga-NFL-FA-90,
Auburn,,,Blake,Blake Countess,,1993-08-08,606081.0,countess,29.0,,,{'channel_id': '1116852853709733888'},True,00-0032793,,,1644792355599.0,nfl,,Active,606081.0,36.0,['DB'],11231.0,Countess,blakecountess,,184,69,,9999999.0,,3352,,,6.0,,,,Our Lady of Good Counsel (MD),blake,[],18113.0,DB,2576229.0,,29430.0,e1754596-4764-4686-8359-dc53fdabbd1d,#blakecountess-NFL-FA-36,
East Tennessee State,,,Nasir,Nasir Player,,1997-03-29,,player,24.0,,,{'channel_id': '1116853390761000960'},True,,,,1596250220323.0,nfl,,Active,,0.0,['DL'],14918.0,Player,nasirplayer,,271,77,,9999999.0,,7450,,,2.0,,,,Ridge View (SC),nasir,[],22428.0,DL,,,33276.0,13ef89d6-2e3d-4b8d-9a67-d984394e38b7,#nasirplayer-NFL-FA-0,
Jackson State,,,Dallas,Dallas Daniels,,,1224152.0,daniels,,,,{'channel_id': '1116852689494343680'},True,,,,1684252849958.0,nfl,,Active,,46.0,['WR'],17066.0,Daniels,dallasdaniels,,180,73,,9999999.0,,11438,,,1.0,,,,Trotwood-Madison (OH),dallas,[],,WR,,,,317bd180-f31e-11ed-b2c7-7543a2b9a221,#dallasdaniels-NFL-FA-46,
Northwestern,,,Tyler,Tyler Lancaster,,1994-11-04,742455.0,lancaster,29.0,,,"{'channel_id': '1116853109834907648', 'rookie_year': '2018'}",True,00-0034185,,,1693323604588.0,nfl,,Active,,96.0,['DL'],13114.0,Lancaster,tylerlancaster,39F051822448,313,75,,9999999.0,,5483,,,6.0,,,,Plainfield East (IL),tyler,[],20288.0,DT,3045242.0,,31436.0,ca113409-c714-40f8-82db-727eae1e455e,#tylerlancaster-NFL-FA-96,
Southern California,,ARI,Isaac,Isaac Whitney,,1994-06-22,,whitney,27.0,,,,False,00-0033449,,,1628544033963.0,nfl,,Inactive,865837.0,84.0,['WR'],12106.0,Whitney,isaacwhitney,,204,74,,1255.0,,4451,,,5.0,,,,Southmoore (OK),isaac,[],19314.0,WR,3894883.0,,30637.0,1af02026-aef5-4dcb-baa2-9c9c91d22533,#isaacwhitney-NFL-ARI-84,
Tulane,,,Royce,Royce LaFrance,,1993-07-17,,lafrance,28.0,,,{'channel_id': '1116853039664201728'},True,,,,,nfl,,Active,,0.0,['DL'],11715.0,LaFrance,roycelafrance,,259,75,,9999999.0,,4916,,,5.0,,,,Helen Cox,royce,[],18796.0,DE,,,30084.0,091c4e9f-a361-4c1b-85c8-8353c24c0547,#roycelafrance-NFL-FA-0,
North Dakota State,,,Michael,Michael Tutsie,,1998-02-21,1067912.0,tutsie,26.0,,,"{'channel_id': '1113708776906584064', 'rookie_year': '2023'}",True,,,,1704826802040.0,nfl,,Active,,38.0,['DB'],17648.0,Tutsie,michaeltutsie,7B3CAB90DD95,189,71,,9999999.0,,11531,,,2.0,,,,Warren Central (IN),michael,[],,DB,,,,4be73d40-0b7c-11ee-842b-b3c9160d8776,#michaeltutsie-NFL-FA-38,
Grambling State,,,Montrel,Montrel Meander,,1994-09-20,952073.0,meander,27.0,,,{'channel_id': '1116853116877144064'},True,00-0034255,Surgery,,1629904532537.0,nfl,,Active,,41.0,"['DB', 'LB']",13145.0,Meander,montrelmeander,,215,74,,9999999.0,Questionable,5528,,,4.0,Achilles,,,Palo Duro (TX),montrel,[],20059.0,LB,3046700.0,,31459.0,7ca273b2-a4bc-44c4-a670-98d86942adb5,#montrelmeander-NFL-FA-41,
North Texas,,,Jamize,Jamize Olawale,,1989-04-17,,olawale,32.0,,,{'channel_id': '1116852730262978560'},True,00-0029492,,,1615436704534.0,nfl,,Inactive,559334.0,49.0,['RB'],8497.0,Olawale,jamizeolawale,,240,73,,367.0,,1308,,,10.0,,,,Long Beach Poly (CA),jamize,[],14789.0,FB,15653.0,,26535.0,5a20a439-bebc-4ef7-8b9f-30e1d677a26b,#jamizeolawale-NFL-FA-49,
Nebraska,,,Prince,Prince Amukamara,,1989-06-06,,amukamara,32.0,,,{'channel_id': '1116853553642602496'},True,00-0027957,,,1629083436875.0,nfl,,Active,,6.0,['DB'],7509.0,Amukamara,princeamukamara,,204,72,,640.0,,908,,,11.0,,,,Apollo (AZ),prince,[],13135.0,DB,13975.0,,24806.0,f1879cfa-4c07-4140-9da0-c7ebe9af2dfd,#princeamukamara-NFL-FA-6,6494.0
Mississippi,,,BenJarvus,BenJarvus Green-Ellis,,1985-07-02,,greenellis,36.0,,,,False,,,,,nfl,,Inactive,,42.0,['RB'],,Green-Ellis,benjarvusgreenellis,,220,71,,9999999.0,NA,5820,,,14.0,,,,St. Augustine (LA),benjarvus,[],462.0,RB,,,900039.0,7f73e63f-6875-4883-9113-baee8fb7bd5c,#benjarvusgreenellis-NFL-FA-42,
BYU,,,Sione,Sione Takitaki,,1995-06-08,839574.0,takitaki,29.0,,,"{'channel_id': '1113708791221743616', 'rookie_year': '2019'}",True, 00-0035646,,,1740040230394.0,nfl,,Active,,16.0,['LB'],13614.0,Takitaki,sionetakitaki,3F7FB2B1D62A,245,73,,9999999.0,,6211,,,6.0,,,,Heritage (CA),sione,[],21108.0,LB,3138834.0,,31912.0,471db686-fa8e-484c-8525-0169b0a8f773,#sionetakitaki-NFL-FA-16,14124.0
,,KC,Chukwuebuka,Chukwuebuka Godrick,,2000-10-11,1446720.0,godrick,24.0,,,"{'channel_id': '1113708750725738496', 'rookie_year': '2023'}",True,,,,,nfl,,Active,,72.0,['OL'],,Godrick,chukwuebukagodrick,6C4E0DEEC278,293,77,,9999999.0,,11242,,OL,2.0,,,,,chukwuebuka,[],,OL,,,,a025e3d0-ea7e-11ed-b322-bbe6361075be,#chukwuebukagodrick-NFL-KC-72,
Arkansas,,,Austin,Austin Allen,,1994-08-21,,allen,27.0,,,{'channel_id': '1116853081997312000'},True,00-0034608,,,1694549723425.0,nfl,,Active,744416.0,8.0,['QB'],16101.0,Allen,austinallen,,209,73,,9999999.0,,5286,,,4.0,,,,"Fayetteville, AR, USA",austin,[],20368.0,QB,3046412.0,,31252.0,b8a2180f-a864-4358-ae73-c1ce006a4a7a,#austinallen-NFL-FA-8,
Cincinnati,,GB,Jared,Jared Bartlett,,,,bartlett,,,,"{'channel_id': '1223527304664199168', 'rookie_year': '0'}",True,,,,1753911333656.0,nfl,,Active,,51.0,['LB'],19073.0,Bartlett,jaredbartlett,E0A7BBB76C44BDF7,238,74,,688.0,,13146,,LB,0.0,,,,Collins Hill (FL),jared,[],,LB,,,,416e4960-263e-11f0-9935-a306441400b5,#jaredbartlett-NFL-GB-51,
Alabama,,,Kevin,Kevin Norwood,,1989-09-23,,norwood,30.0,,,,False,,,,1511397901475.0,nfl,,Injured Reserve,508657.0,83.0,['WR'],9469.0,Norwood,kevinnorwood,,210,"6'2""",,9999999.0,,2276,,,6.0,,,,D'lberville (MS),kevin,[],16689.0,WR,16841.0,,27651.0,66e0d528-ba62-477f-9847-71c317eb019a,#kevinnorwood-NFL-FA-83,9660.0
Mississippi State,,,Darryl,Darryl Williams,,1997-06-10,876864.0,williams,27.0,,,"{'channel_id': '1113708888697368576', 'rookie_year': '2020'}",True,,,,1659225019444.0,nfl,,Active,,60.0,['OL'],14695.0,Williams,darrylwilliams,12DD075DB209,304,75,,9999999.0,,7298,,,4.0,,,,Bessemer City (AL),darryl,[],22034.0,OL,3917290.0,,32951.0,24c28a64-43b0-4855-a9e7-c46c7b30c15d,#darrylwilliams-NFL-FA-60,
Duke,,,Porter,Porter Wilson,,,,wilson,,,,"{'channel_id': '1113708798171705344', 'rookie_year': ''}",True,,,,,nfl,,Active,,,['P'],,Wilson,porterwilson,,230,77,,9999999.0,,12176,,,0.0,,,,Copley (OH),porter,[],,P,,,,4f580280-07ce-11ef-99cb-cb6bbfd92bac,#porterwilson-NFL-FA,
Georgia,,,Cameron,Cameron Nizialek,,1995-03-10,758523.0,nizialek,27.0,,,{'channel_id': '1116853300809957376'},True,,,,1640490907999.0,nfl,,Active,,4.0,['P'],14348.0,Nizialek,cameronnizialek,,200,74,,9999999.0,,6739,,,3.0,,,,Freedom (VA),cameron,[],21660.0,P,3072765.0,,32650.0,ee894f69-ff62-4f60-a5fb-5307fce1de73,#cameronnizialek-NFL-FA-4,
William & Mary,,,Sean,Sean Lissemore,,1987-09-11,,lissemore,33.0,,,,False,,,,,nfl,,Inactive,,98.0,['DL'],6813.0,Lissemore,seanlissemore,,303,"6'3""",,9999999.0,,705,,,10.0,,,,Dumont (NJ),sean,[],12173.0,NT,13406.0,,24209.0,70a54b5f-a78f-4e3f-a482-0536ff978571,#seanlissemore-NFL-FA-98,
Ole Miss,,,Jerrion,Jerrion Ealy,,2000-08-19,1176738.0,ealy,23.0,,,"{'channel_id': '1116853468825387008', 'source_id': '68e889c9-9c97-45f2-ab36-f008859dd1aa'}",True,,,,1693352703668.0,nfl,,Active,,39.0,['RB'],15987.0,Ealy,jerrionealy,,187,68,,9999999.0,,8120,,,1.0,,,,Jackson Prep (MS),jerrion,[],,RB,,,,3e59ec20-ce0d-11ec-8f7c-f5226825ea6a,#jerrionealy-NFL-FA-39,
Minnesota,,NE,Jack,Jack Gibbens,,1998-11-24,1062429.0,gibbens,26.0,,,"{'channel_id': '1113708833831677952', 'rookie_year': '2022'}",True,,,,1742493930081.0,nfl,2.0,Active,,51.0,['LB'],16576.0,Gibbens,jackgibbens,54377ACB5C26,242,75,,898.0,,8680,,LILB,3.0,,,,Smithson Valley (TX),jack,[],,LB,,,,aa030100-cca0-11ec-80d0-652593cc1bb6,#jackgibbens-NFL-NE-51,
Tulsa,,,Darrell,Darrell Simpson,,1999-08-12,1125601.0,simpson,25.0,,,"{'channel_id': '1113708868417908736', 'rookie_year': '2024'}",True,,,,,nfl,,Active,,,['OL'],,Simpson,darrellsimpson,3C826523C11F,350,78,,9999999.0,,12248,,,1.0,,,,Northwest (TX),darrell,[],,OL,,,,63219410-09aa-11ef-843c-e73649077eea,#darrellsimpson-NFL-FA,
Notre Dame,,,Chris,Chris Watt,,1990-08-17,,watt,30.0,,,,False,,,,,nfl,,Inactive,,65.0,['OL'],9441.0,Watt,chriswatt,,310,"6'3""",,9999999.0,,2056,,,6.0,,,,Glenbard West (IL),chris,[],16354.0,C,16754.0,,27617.0,d79fc231-485f-40f8-9491-d4f6651ab6dd,#chriswatt-NFL-FA-65,
Tulane,,,Sherman,Sherman Badie,,1995-01-03,,badie,27.0,,,{'channel_id': '1116853157532532736'},True,00-0034786,,,,nfl,,Active,729542.0,0.0,['RB'],13355.0,Badie,shermanbadie,,205,72,,9999999.0,,5752,,,4.0,,,,John Curtis Christian (LA),sherman,[],20661.0,RB,3041102.0,,31748.0,80be80e9-8b41-49ac-919e-6a184a6f8f7c,#shermanbadie-NFL-FA-0,
Texas,,,Anthony,Anthony Cook,,2000-06-20,1106275.0,cook,23.0,,,{'channel_id': '1116852676252925952'},True,,,,,nfl,,Active,,47.0,['DB'],17547.0,Cook,anthonycook,,188,73,,9999999.0,,11321,,,1.0,,,,Lamar (TX),anthony,[],,DB,,,,6ba36460-ec37-11ed-9668-9bcb566804ff,#anthonycook-NFL-FA-47,
TCU,,,Aviante,Aviante Collins,,1993-04-21,691313.0,collins,31.0,,,"{'channel_id': '1113708763723886593', 'rookie_year': '2017'}",True,00-0033326,,,1673891113145.0,nfl,,Active,,74.0,"['OL', 'OT']",11785.0,Collins,aviantecollins,CB61AD5189A9,292,76,,9999999.0,,4404,,,7.0,,,,Willowridge (TX),aviante,[],19263.0,T,2971556.0,,30431.0,7f59e894-4ce1-4803-a556-2e02add60bc2,#aviantecollins-NFL-FA-74,
Stanford,,,James,James Vaughters,,1993-06-27,598982.0,vaughters,29.0,,,{'channel_id': '1116852821501673472'},True, 00-0031838,,,1651606211165.0,nfl,,Active,,96.0,['LB'],10850.0,Vaughters,jamesvaughters,,254,74,,9999999.0,,2778,,,7.0,,,,Tucker (GA),james,[],17246.0,LB,2577145.0,,28934.0,ee209aa3-145f-4acb-85fd-e8a2420b4d2a,#jamesvaughters-NFL-FA-96,
Clemson,,,Gage,Gage Cervenka,,1997-06-22,,cervenka,24.0,,,{'channel_id': '1116853321693396992'},True,,,,,nfl,,Inactive,,0.0,['OL'],,Cervenka,gagecervenka,,325,75,,9999999.0,NA,6998,,,1.0,,,,Emerald (SC),gage,[],22100.0,OL,,,,7c4ff408-85b0-49b5-a3b6-ab299f149592,#gagecervenka-NFL-FA-0,
Alabama,,,Henry,Henry Ruggs,,1999-01-24,1060259.0,ruggs,22.0,,,{'channel_id': '1116853307306934272'},True,,,,1750879515450.0,nfl,,Active,,0.0,['WR'],14473.0,Ruggs,henryruggs,,190,72,,124.0,,6789,,,2.0,,,,Lee (AL),henry,[],21694.0,WR,4241475.0,,32682.0,8a453858-7309-49ae-b8eb-de691847393f,#henryruggs-NFL-FA-0,14887.0
Connecticut,,,Kenton,Kenton Adeyemi,,1992-01-13,,adeyemi,26.0,,,,False,,,,,nfl,3.0,Inactive,,97.0,['DL'],11645.0,Adeyemi,kentonadeyemi,,283,"6'4""",,9999999.0,,3860,,LDE,0.0,,,,,kenton,[],18681.0,DE,2576600.0,,29986.0,,#kentonadeyemi-NFL-FA-97,
None,,,D,D Colquitt,,,,colquitt,,,,,False,,,,,nfl,,Inactive,,0.0,,,Colquitt,dcolquitt,,,,,9999999.0,,3955,,,0.0,,,,,d,[],18788.0,,4051631.0,,,,#dcolquitt-NFL-FA-0,
Delaware,,,Paul,Paul Worrilow,,1990-05-01,,worrilow,31.0,,,{'channel_id': '1116852743730888704'},True,00-0029792,,,1600275005411.0,nfl,,Active,507354.0,40.0,['LB'],9044.0,Worrilow,paulworrilow,,230,72,,9999999.0,,1539,,,9.0,,,,Concord (DE),paul,[],15176.0,LB,16243.0,,27040.0,fe1eeca3-7ad7-4bc2-9c55-b5662818642c,#paulworrilow-NFL-FA-40,8840.0
Oklahoma State,,,Josh,Josh Stewart,,1992-10-22,,stewart,24.0,,,,False,,,,,nfl,,Inactive,605297.0,81.0,['WR'],,Stewart,joshstewart,,178,"5'10""",,9999999.0,,1938,,,2.0,,,,,josh,[],16180.0,WR,17261.0,,27950.0,abae4df3-2246-4259-93a6-59244abcbacb,#joshstewart-NFL-FA-81,
San Diego State,,,Brice,Brice Butler,,1990-01-29,,butler,31.0,,,,False,00-0030516,,,1565373354875.0,nfl,,Inactive,459330.0,17.0,['WR'],8912.0,Butler,bricebutler,,211,75,,9999999.0,,1471,,,9.0,,,,Norcross (GA),brice,[],15066.0,WR,15896.0,,26832.0,26b9c11d-c557-4bef-b990-65498858df47,#bricebutler-NFL-FA-17,8608.0
South Alabama,,SF,Carter,Carter Bradley,,2000-03-09,1125632.0,bradley,25.0,,,"{'channel_id': '1113708768476033024', 'rookie_year': '2024'}",True,,,,1753997741644.0,nfl,3.0,Active,,17.0,['QB'],17918.0,Bradley,carterbradley,03C0F125FED8,213,75,,682.0,,11851,,QB,1.0,,,,Providence (FL),carter,[],,QB,,,,30ee4a00-04fb-11ef-bec6-79d1846dfa68,#carterbradley-NFL-SF-17,
Stuttgart,,,Marcel,Marcel Dabo,,2000-01-10,1385096.0,dabo,25.0,,,"{'channel_id': '1113708781541289984', 'rookie_year': '2022'}",True,,,,1747347039928.0,nfl,,Active,,42.0,['DB'],16398.0,Dabo,marceldabo,3FECA926DCB9,208,72,,9999999.0,,8837,,,3.0,,,,,marcel,[],,DB,,,,d4e4df40-d3a0-11ec-96a0-c3471a31202c,#marceldabo-NFL-FA-42,
Frostburg State,,,Niles,Niles Scott,,1995-09-30,1115414.0,scott,26.0,,,{'channel_id': '1116853095184203776'},True,00-0034077,,,1607569239478.0,nfl,,Active,,70.0,['DL'],13423.0,Scott,nilesscott,,310,74,,9999999.0,,5393,,,4.0,,,,Elkton (MD),niles,[],20469.0,DT,4329484.0,,31334.0,8b6a4108-ccfa-4af4-a37e-c617d5793de7,#nilesscott-NFL-FA-70,
TCU,,,Millard,Millard Bradford,,1999-09-24,1162809.0,bradford,25.0,,,"{'channel_id': '1113708685923741696', 'rookie_year': '2024'}",True,,,,1724025639677.0,nfl,,Active,,38.0,['DB'],18000.0,Bradford,millardbradford,C24D5FA87290,191,70,,9999999.0,,11896,,,1.0,,,,O'Connor (TX),millard,[],,DB,,,,9716fe70-056f-11ef-8012-55cf61bca119,#millardbradford-NFL-FA-38,
Penn State,,TB,Dvon,Dvon J-Thomas,,,,jthomas,,,,"{'channel_id': '1227770184601698304', 'rookie_year': '0'}",True,,,,1747742431913.0,nfl,,Active,,73.0,['DL'],19138.0,J-Thomas,dvonjthomas,1B217963FD76E972,305,73,,9999999.0,,13206,,DL,0.0,,,,McDonogh School (MD),dvon,[],,DT,,,,a1d2d9e0-2f73-11f0-bb21-639920b278b0,#dvonjthomas-NFL-TB-73,
Iowa,,,Brandon,Brandon Myers,,1985-09-04,,myers,35.0,,,,False,,,,,nfl,,Inactive,264810.0,82.0,['TE'],6128.0,Myers,brandonmyers,,256,"6'3""",,9999999.0,,397,,,11.0,,,,Prairie City-Monroe (IA),brandon,[],8778.0,TE,12705.0,,9466.0,2cb0ddf8-32c3-415b-bd23-2d6c56e76100,#brandonmyers-NFL-FA-82,
Maryland,,,Kingsley,Kingsley Opara,,1994-10-13,,opara,27.0,,,{'channel_id': '1116853070613970944'},True,00-0034630,,,,nfl,,Active,,60.0,['DL'],13260.0,Opara,kingsleyopara,,300,75,,9999999.0,,5205,,,4.0,,,,Mandarin,kingsley,[],20140.0,DL,3053061.0,,31586.0,49c20233-70a2-4de5-b3cc-9bf7039f1cb7,#kingsleyopara-NFL-FA-60,
Kentucky,,,Marcus,Marcus McWilson,,1994-08-09,,mcwilson,27.0,,,{'channel_id': '1116853008651517952'},True,,,,,nfl,,Active,,28.0,['DB'],,McWilson,marcusmcwilson,,215,73,,9999999.0,,4700,,,5.0,,,,Cardinal Mooney (OH),marcus,[],19604.0,FS,3053776.0,,30843.0,6987c8f7-ca39-4e93-aa9a-04484df4e225,#marcusmcwilson-NFL-FA-28,
Michigan,,DAL,Mazi,Mazi Smith,,2001-06-16,1164531.0,smith,24.0,,,"{'channel_id': '1113708854899666944', 'rookie_year': '2023'}",True,,,,1754443827233.0,nfl,1.0,Active,,58.0,['DL'],16864.0,Smith,mazismith,B89162313279,337,75,,9999999.0,Questionable,10877,,LDT,2.0,Knee,,,East Kentwood (MI),mazi,[],,DL,,,,8f71baa6-45f2-4b27-8d26-508290a50604,#mazismith-NFL-DAL-58,
Miami,,,Tracy,Tracy Howard,,1994-04-29,,howard,27.0,,,,False,,,,1525992601330.0,nfl,,Inactive,691579.0,36.0,['DB'],11365.0,Howard,tracyhoward,,192,71,,9999999.0,,3696,,,6.0,,,,Miramar (FL),tracy,[],18499.0,FS,2969958.0,,29667.0,2371d124-7c43-4af0-b893-0c1485345fa8,#tracyhoward-NFL-FA-36,
Eastern Michigan,,,Steve,Steve Nielsen,,1996-06-06,,nielsen,25.0,,,{'channel_id': '1116853362923405312'},True,,,,,nfl,,Active,,73.0,['OL'],14957.0,Nielsen,stevenielsen,,307,80,,9999999.0,,7290,,,2.0,,,,La Lumiere (IN),steve,[],22286.0,OL,,,33130.0,71f8f5f6-8678-4bcb-b7ca-c35cee65a7f6,#stevenielsen-NFL-FA-73,
Louisiana,,,Chauncey,Chauncey Manac,,1997-11-23,922032.0,manac,25.0,,,"{'channel_id': '1116853504388890624', 'years_exp_shift': '1'}",True,,,,,nfl,,Active,,0.0,['LB'],16377.0,Manac,chaunceymanac,,246,75,,9999999.0,,8603,,,1.0,,,,Clinch County (GA),chauncey,[],,LB,,,,16194f50-ca73-11ec-a83a-8732d3d5a7e3,#chaunceymanac-NFL-FA-0,
Virginia Tech,,NE,Parker,Parker Romo,,1997-08-24,919991.0,romo,27.0,,,"{'channel_id': '1113708710393311232', 'rookie_year': '2023'}",True,,,,1745780138944.0,nfl,2.0,Active,,37.0,['K'],16559.0,Romo,parkerromo,9D9FBF62E2B9,190,71,,490.0,,8670,,K,2.0,,,,McIntosh (GA),parker,[],,K,,,,80f1ebc0-cc9e-11ec-952e-a10f2c98fc4d,#parkerromo-NFL-NE-37,
Virginia Tech,,TEN,Joey,Joey Slye,,1996-04-10,836963.0,slye,29.0,,,"{'channel_id': '1113708796074553344', 'rookie_year': '2019'}",True, 00-0035192,,,1742844648852.0,nfl,1.0,Active,,6.0,['K'],14172.0,Slye,joeyslye,E4B75F03E465,213,71,,421.0,,6528,,K,6.0,,,,North Stafford (VA),joey,[],21519.0,K,3124084.0,,32384.0,ef4998e0-c9ef-4afe-88ab-d09b48975a08,#joeyslye-NFL-TEN-6,
Virginia,,,Oday,Oday Aboushi,,1991-06-05,509403.0,aboushi,31.0,,,{'channel_id': '1116852733610033152'},True,00-0030083,,,1672240210764.0,nfl,,Active,,63.0,"['OG', 'OL']",8730.0,Aboushi,odayaboushi,,315,77,,9999999.0,,1368,,,10.0,,,,Xaverian (NY),oday,[],14890.0,G,15972.0,,26764.0,d46e3db5-f89f-4211-b8a7-baeb1a35df46,#odayaboushi-NFL-FA-63,
Notre Dame,,CHI,Scott,Scott Daly,,1994-02-07,697464.0,daly,31.0,,,"{'channel_id': '1113708812604305408', 'rookie_year': '2018'}",True,00-0034067,,,1741709761645.0,nfl,,Active,,46.0,['LS'],12983.0,Daly,scottdaly,F0806E7C8075,245,74,,9999999.0,,4959,,LS,7.0,,,,Downers Grove South (IL),scott,[],19826.0,LS,2980138.0,,30970.0,6bbb8551-be80-4eae-a1a5-9f877f917a05,#scottdaly-NFL-CHI-46,
Alabama,,,Shaun Dion,Shaun Dion Hamilton,,1995-09-11,824531.0,hamilton,26.0,,,{'channel_id': '1116853091564519424'},True,00-0034336,,,1647276013554.0,nfl,,Active,,50.0,['LB'],12907.0,Hamilton,shaundionhamilton,,235,72,,9999999.0,,5367,,,4.0,,,,Carver (AL),shaundion,[],20003.0,LB,3115310.0,,31167.0,37476573-91a5-454f-a849-baf46c293940,#shaundionhamilton-NFL-FA-50,
South Carolina,,,Lemuel,Lemuel Jeanpierre,,1987-05-19,,jeanpierre,33.0,,,,False,,,,,nfl,,Inactive,,73.0,['OL'],7032.0,Jeanpierre,lemueljeanpierre,,301,"6'3""",,9999999.0,,785,,,10.0,,,,Timber Creek (FL),lemuel,[],12694.0,C,13509.0,,24239.0,0ec13c88-ecfd-437b-a84a-36ce94b51a8f,#lemueljeanpierre-NFL-FA-73,
