competitions,news_updated,gsis_id,years_exp,last_name,weight,depth_chart_position,depth_chart_order,age,active,injury_notes,college,sportradar_id,first_name,practice_description,kalshi_id,player_id,stats_id,status,team_abbr,injury_body_part,metadata,search_last_name,birth_date,team_changed_at,birth_city,rotoworld_id,oddsjam_id,search_first_name,injury_start_date,espn_id,sport,height,opta_id,birth_state,team,injury_status,search_rank,fantasy_data_id,high_school,swish_id,position,hashtag,rotowire_id,number,birth_country,practice_participation,full_name,search_full_name,pandascore_id,fantasy_positions,yahoo_id,norm_name
[],1698247501358.0, 00-0035654,4.0,Winovich,251,,,28.0,True,,Michigan,5d235c9b-8d01-44a7-a3ec-b5c7bd4491ee,Chase,,,6133,,Active,,,"{'channel_id': '1116853205943189504', 'rookie_year': '2019'}",winovich,1995-04-19,,,,7FA0E3BBF645,chase,,3115974.0,nfl,75,,,,,9999999.0,20995.0,Thomas Jefferson (PA),830701.0,DE,#chasewinovich-NFL-FA-50,13655.0,50.0,,,Chase Winovich,chasewinovich,,['DL'],31909.0,chase winovich
[],1761336034551.0,,1.0,Frazier,310,OL,,24.0,True,,West Virginia,ab7a4eef-8591-448d-ad78-02b21a38504e,Zach,,2ce6b5e8-7b60-4088-b0cc-4c8caaa711c7,11690,,Active,,Calf,"{'channel_id': '1113708820414099456', 'rookie_year': '2024'}",frazier,2001-08-29,,,,23992C176AE0,zach,,,nfl,75,,,PIT,Questionable,9999999.0,24996.0,Fairmont Senior (WV),1228261.0,OL,#zachfrazier-NFL-PIT-54,17752.0,54.0,,,Zach Frazier,zachfrazier,,['OL'],,zach frazier
[],,,0.0,Whisenhunt,,,,,False,,,,Ken,,,3065,,Inactive,,,,whisenhunt,,,,9269.0,,ken,,,nfl,,,,,,9999999.0,17805.0,,,,#kenwhisenhunt-NFL-FA-0,,0.0,,,Ken Whisenhunt,kenwhisenhunt,,,,ken whisenhunt
[],1761418541746.0,,1.0,Rucci,247,TE,6.0,24.0,True,,Wisconsin,4fb37ab0-0efa-11ef-842a-77fe9b74fabd,Hayden,,2e09b82f-fb1c-4d98-86d5-d1e62187fdda,12389,,Active,,,"{'channel_id': '1113708736947449856', 'rookie_year': '2024'}",rucci,2001-01-27,,,,146FB5CFAC38,hayden,,,nfl,77,,,MIA,,273.0,25529.0,Warwick (PA),1180294.0,TE,#haydenrucci-NFL-MIA-87,18251.0,87.0,,,Hayden Rucci,haydenrucci,,['TE'],,hayden rucci
[],1558229422583.0,00-0026142,14.0,Long,270,,,36.0,False,,Virginia,2c9cbc74-9a26-4ccf-9552-c9fa99ef3663,Chris,,,318,,Injured Reserve,,,,long,1985-03-28,,,4707.0,,chris,,11236.0,nfl,75,,,,,9999999.0,7802.0,St. Anne's-Belfield (VA),,DE,#chrislong-NFL-FA-0,5608.0,0.0,,,Chris Long,chrislong,,['DL'],8779.0,chris long
[],1760983804997.0,,5.0,Chaisson,255,LOLB,1.0,26.0,True,,LSU,74439c42-a6db-4a9a-be25-559f3e03ef59,K'Lavon,,593b9da9-dad8-4c40-b2a7-8819817975ab,6800,,Active,,,"{'channel_id': '1113708884075245568', 'rookie_year': '2020'}",chaisson,1999-07-25,,,,B3B2CE3D8192,klavon,,4242205.0,nfl,75,,,NE,,696.0,21888.0,North Shore (TX),976648.0,LB,#klavonchaisson-NFL-NE-44,14523.0,44.0,,,K'Lavon Chaisson,klavonchaisson,,"['DL', 'LB']",32690.0,klavon chaisson
[],1522115101387.0,,5.0,Gray,175,,,27.0,True,,Texas Christian,c79d7ce0-e824-4447-9911-407ba962b4ce,Deante',,,4610,691317.0,Active,,,{'channel_id': '1116852994562850816'},gray,1994-02-27,,,,,deante,,2971543.0,nfl,70,,,,,9999999.0,19500.0,Westside (TX),,WR,#deantegray-NFL-FA-0,12226.0,0.0,,,Deante' Gray,deantegray,,['WR'],30806.0,deante gray
[],1533405320530.0,00-0034761,4.0,Ross,225,,,27.0,True,,Kentucky,97961b4d-48d4-49a9-b738-0c984888f0ba,Kayaune,,,5747,920060.0,Active,,,{'channel_id': '1116853156689477632'},ross,1994-07-08,,,,,kayaune,,4035069.0,nfl,78,,,,,9999999.0,20656.0,Lakota West,,WR,#kayauneross-NFL-FA-11,13348.0,11.0,,,Kayaune Ross,kayauneross,,['WR'],31743.0,kayaune ross
[],1755559834028.0,00-0033066,9.0,Billings,340,LDT,2.0,30.0,True,,Baylor,67760ee1-c969-488f-b449-b8c37e7e32bb,Andrew,,63c6c2be-0cc5-4d8c-af03-41d5617d28c7,3207,,Active,,,"{'channel_id': '1113708763480616960', 'rookie_year': '2016'}",billings,1995-03-06,,,11276.0,E5811055BDF9,andrew,,3051775.0,nfl,73,,,CHI,,9999999.0,17968.0,Waco (TX),747918.0,DT,#andrewbillings-NFL-CHI-97,10907.0,97.0,,,Andrew Billings,andrewbillings,,['DL'],29356.0,andrew billings
[],1752538825525.0,00-0033051,9.0,Onyemata,310,NT,1.0,32.0,True,,Manitoba (CAN),08d27d1a-e039-4ccc-9ba7-65a22f6002fd,David,,1cddbe4f-5e79-4840-b912-297ff0528619,3281,,Active,,,"{'channel_id': '1113708857642741761', 'rookie_year': '2016'}",onyemata,1992-11-13,,,11435.0,5E30BA27D8CD,david,,4002046.0,nfl,76,,,ATL,,9999999.0,18042.0,Chrisland Schools (NGA),914915.0,DT,#davidonyemata-NFL-ATL-90,11219.0,90.0,,,David Onyemata,davidonyemata,,['DL'],29354.0,david onyemata
[],1535664906557.0,00-0032546,6.0,Hillary,183,,,28.0,False,,Wisconsin,74940b12-6b27-496a-9113-d9139e38056c,Darius,,,3691,,Inactive,,,,hillary,1993-04-05,,,,,darius,,2576437.0,nfl,70,,,,,9999999.0,18491.0,Sycamore (OH),,CB,#dariushillary-NFL-FA-29,11377.0,29.0,,,Darius Hillary,dariushillary,,['DB'],29706.0,darius hillary
[],1756324527032.0,,1.0,Colson,247,LB,,22.0,True,,Michigan,9ceab470-1739-49d7-b605-f3906a63f7c7,Junior,,b9aede03-1477-4495-ab24-5f9571cc595f,11701,,Inactive,,Undisclosed,"{'channel_id': '1113708692060008448', 'rookie_year': '2024'}",colson,2002-12-06,,,,BDFA1A3B2959,junior,,,nfl,75,,,LAC,IR,491.0,24966.0,Ravenwood (TN),1287573.0,LB,#juniorcolson-NFL-LAC-25,17675.0,25.0,,,Junior Colson,juniorcolson,,['LB'],,junior colson
[],,,2.0,Norwood,179,,,25.0,True,,West Virginia,d289103b-4d5b-49a3-8a7c-c2bf2cfd4211,Josh,,,7492,,Active,,,{'channel_id': '1116853398516269056'},norwood,1996-11-22,,,,,josh,,,nfl,70,,,,,9999999.0,22466.0,Valdosta (GA),,FS,#joshnorwood-NFL-FA-0,15125.0,0.0,,,Josh Norwood,joshnorwood,,['DB'],33288.0,josh norwood
[],,,1.0,Madison,200,,,26.0,False,,Toledo,21d014da-cfa3-48f8-a76d-bfa4daf107cf,Ross,,,2097,,Inactive,,,,madison,1991-03-05,,,,,ross,,17425.0,nfl,"6'1""",,,,,9999999.0,16418.0,,,CB,#rossmadison-NFL-FA-48,,48.0,,,Ross Madison,rossmadison,,['DB'],,ross madison
[],1689867054649.0,00-0029419,11.0,Kelly,321,,,33.0,True,,Purdue,1306d6f4-5de3-4bec-9c86-3e5ab8e2d081,Dennis,,,1031,,Active,,,"{'channel_id': '1116852640014139392', 'rookie_year': '2012'}",kelly,1990-01-16,,,,551E35916845,dennis,,15054.0,nfl,80,,,,,9999999.0,13730.0,Marian Central Catholic (IL),465080.0,T,#denniskelly-NFL-FA-68,8314.0,68.0,,,Dennis Kelly,denniskelly,,['OL'],25863.0,dennis kelly
[],1742354426920.0,00-0034265,7.0,Averett,185,,,30.0,True,,Alabama,791b7f98-c5ff-4145-ab8c-c67e3ca801c4,Anthony,,,5301,,Active,,,"{'channel_id': '1113708819139031040', 'rookie_year': '2018'}",averett,1994-11-30,,,,9A405FD13F3A,anthony,,3054841.0,nfl,71,,,,,9999999.0,19927.0,Woodbury (NJ),750829.0,CB,#anthonyaverett-NFL-FA-30,12905.0,30.0,,,Anthony Averett,anthonyaverett,,['DB'],31088.0,anthony averett
[],1757373357633.0,,3.0,McCreary,190,NB,1.0,25.0,True,,Auburn,3ce6c2b1-9b17-4ff2-9787-a248119bc1e0,Roger,,31b124ef-6db3-4205-a77f-9b4006c02737,8303,,Active,,,"{'channel_id': '1113708831134740480', 'rookie_year': '2022'}",mccreary,2000-02-10,,,,BD6F88B7B15C,roger,,,nfl,71,,,TEN,,1031.0,23460.0,Williamson (AL),1120851.0,DB,#rogermccreary-NFL-TEN-21,15880.0,21.0,,,Roger McCreary,rogermccreary,,['DB'],,roger mccreary
[],,,1.0,Letuligasenoa,287,,,24.0,True,,Washington,9467bbc0-07c6-11ef-8330-d5ec7b316807,Tuli,,,12136,,Active,,,"{'channel_id': '1113708704429010944', 'rookie_year': '2024'}",letuligasenoa,2000-06-09,,,,1B55270E9F75,tuli,,,nfl,73,,,,,9999999.0,,De La Salle (CA),1107542.0,DL,#tuliletuligasenoa-NFL-FA,18383.0,,,,Tuli Letuligasenoa,tuliletuligasenoa,,['DL'],,tuli letuligasenoa
[],1724702144642.0,,5.0,Pettway,250,,,27.0,True,,Iowa State,923eced0-30ce-11ee-8fbd-81fcc6efc3e8,La'Michael,,,11540,,Active,,,"{'channel_id': '1113708793482473472', 'rookie_year': '2019'}",pettway,1997-03-20,,,,C2AD22E33B64,lamichael,,,nfl,75,,,,,552.0,,Nashville (AR),882309.0,TE,#lamichaelpettway-NFL-FA-46,14821.0,46.0,,,La'Michael Pettway,lamichaelpettway,,['TE'],,lamichael pettway
[],,,1.0,Notree,225,,,24.0,True,,Southern Illinois,9a8f4f10-d517-11ec-9246-5147c7d5ffd4,Bryce,,,8883,,Active,,,"{'channel_id': '1116853543710490624', 'years_exp_shift': '1'}",notree,1998-10-01,,,,,bryce,,,nfl,75,,,,,9999999.0,,Lamar (TX),921111.0,LB,#brycenotree-NFL-FA-0,16604.0,0.0,,,Bryce Notree,brycenotree,,['LB'],,bryce notree
[],,,10.0,Mahina,251,,,36.0,True,,BYU,24df305a-d226-4822-9b7e-54e645a90102,Devin,,,2922,541439.0,Active,,,{'rookie_year': '2015'},mahina,1989-01-06,,,,,devin,,,nfl,78,,,,,9999999.0,17391.0,Upland,,TE,#devinmahina-NFL-FA-0,,0.0,,,Devin Mahina,devinmahina,,['TE'],28862.0,devin mahina
[],,,1.0,Ray,208,,,,True,,Tulsa,8bc13ee0-0c96-11ef-89cb-b35f6f66ba62,Kendarin,,,12338,,Active,,,"{'channel_id': '1113708723550842880', 'rookie_year': '', 'years_exp_shift': '1'}",ray,,,,,,kendarin,,,nfl,75,,,,,9999999.0,,Brenham (TX),,DB,#kendarinray-NFL-FA,,,,,Kendarin Ray,kendarinray,,['DB'],,kendarin ray
[],1747080335318.0,,4.0,Owusu-Koramoah,221,LB,,25.0,True,,Notre Dame,513aad03-6d8b-45cd-96ed-ad0d56e942f4,Jeremiah,,40dea165-8459-4df3-aea2-cbea8ff15780,7651,,Active,,Neck,"{'channel_id': '1113708839095529472', 'rookie_year': '2021'}",owusukoramoah,1999-11-04,,,,7587F11E85A8,jeremiah,,,nfl,74,,,CLE,PUP,584.0,22696.0,Bethel (VA),1066785.0,LB,#jeremiahowusukoramoah-NFL-CLE-6,15505.0,6.0,,,Jeremiah Owusu-Koramoah,jeremiahowusukoramoah,,['LB'],,jeremiah owusukoramoah
[],1693336206431.0,,3.0,Hardy,255,RDE,2.0,26.0,True,,Montana State,a4ff5690-ba65-4edf-b97b-b001667e1bc5,Daniel,,e3524d41-dd6d-4ab1-ba36-032cf80109e5,8520,,Active,,,"{'channel_id': '1113708765099618305', 'rookie_year': '2022'}",hardy,1998-12-15,,,,4AB2B8F07056,daniel,,,nfl,74,,,CHI,,9999999.0,23625.0,Valley Catholic (OR),1120587.0,LB,#danielhardy-NFL-CHI-92,16287.0,92.0,,,Daniel Hardy,danielhardy,,['LB'],,daniel hardy
[],1658793342617.0,00-0034809,4.0,Demby,321,,,26.0,True,,Maine,5fb654f3-cc56-42ab-842a-5eb8c3cf8999,Jamil,,,5072,,Inactive,,,{'channel_id': '1116853052926590976'},demby,1996-06-20,,,,,jamil,,3120552.0,nfl,77,,,,,9999999.0,19984.0,Vineland (NJ),830327.0,OL,#jamildemby-NFL-FA-64,12890.0,64.0,,,Jamil Demby,jamildemby,,"['OG', 'OL']",31162.0,jamil demby
[],1761014407865.0,,5.0,Akers,217,,,26.0,True,,Florida State,74980532-8158-4b56-91db-5053878737b4,Cam,,2a708460-7d65-4159-90ae-3b22e689fe3e,6938,,Active,,,"{'channel_id': '1114433509126078464', 'rookie_year': '2020'}",akers,1999-06-22,,,,E5E04DFA02E9,cam,,4240021.0,nfl,70,,,MIN,,449.0,21688.0,Clinton (MS),976251.0,RB,#camakers-NFL-MIN-31,14383.0,31.0,,,Cam Akers,camakers,,['RB'],32722.0,cam akers
[],1524779101492.0,,6.0,Latham,305,,,27.0,False,,Indiana,0144fd9c-ae86-4432-98bf-30ad34c8e9b6,Darius,,,3493,748676.0,Inactive,,,,latham,1994-11-09,,,,,darius,,3060800.0,nfl,77,,,,,9999999.0,18258.0,North Central (IN),,NT,#dariuslatham-NFL-FA-75,11103.0,75.0,,,Darius Latham,dariuslatham,,['DL'],29960.0,darius latham
[],1599693357324.0,,2.0,Hastings,174,,,25.0,True,,Auburn,5d52e146-9f64-4b04-bcea-b5ae28a027de,Will,,,7367,,Inactive,,,{'channel_id': '1116853376508755968'},hastings,1996-07-30,,,,,will,,3916927.0,nfl,70,,,,,1990.0,22354.0,Pulaski (AR),,WR,#willhastings-NFL-FA-0,14762.0,0.0,,,Will Hastings,willhastings,,['WR'],33017.0,will hastings
[],1736471441106.0,,2.0,Murphy,275,RDE,2.0,23.0,True,,Clemson,fb188308-cd65-4c61-b8c5-b9252b638b09,Myles,,1aeaa38b-720a-4787-a559-782b709d229c,10875,,Active,,,"{'channel_id': '1113708809265639425', 'rookie_year': '2023'}",murphy,2002-01-03,,,,DCDC630E9165,myles,,,nfl,77,,,CIN,,1002.0,24132.0,Hillgrove (GA),1214026.0,DL,#mylesmurphy-NFL-CIN-99,16710.0,99.0,,,Myles Murphy,mylesmurphy,,"['DL', 'LB']",,myles murphy
[],1534725315258.0,00-0034865,4.0,Reth,270,,,,True,,Northern Iowa,6904f89f-c6f3-42fe-add6-54ba80ee04dc,Adam,,,5780,,Active,,,{'channel_id': '1116853162402119680'},reth,,,,,,adam,,3049025.0,nfl,75,,,,,9999999.0,20683.0,Manchester-West Delaware,,DE,#adamreth-NFL-FA-71,13376.0,71.0,,,Adam Reth,adamreth,,['DL'],31776.0,adam reth
[],,00-0034451,4.0,Mathieu,250,,,28.0,True,,Notre Dame College (OH),1da8b818-601e-4d53-943b-c7cb767969a3,Claudy,,,5602,,Active,,,{'channel_id': '1116853130361831424'},mathieu,1993-01-18,,,,,claudy,,3939134.0,nfl,78,,,,,9999999.0,20322.0,George Washington,,DL,#claudymathieu-NFL-FA-0,13267.0,0.0,,,Claudy Mathieu,claudymathieu,,['DL'],31539.0,claudy mathieu
[],1670368206858.0,00-0033903,6.0,Jones,210,,,28.0,True,,North Carolina State,8ddd0a30-563c-4fae-a6a8-a19747721924,Josh,,,4109,742366.0,Inactive,,Hamstring,{'channel_id': '1116852926304747520'},jones,1994-09-20,,,,,josh,,3051716.0,nfl,73,,,,Questionable,9999999.0,18955.0,Walled Lake Western (MI),742366.0,DB,#joshjones-NFL-FA-13,11998.0,13.0,,,Josh Jones,joshjones,,['DB'],30174.0,josh jones
[],1724271034746.0,,2.0,Banks,251,,,25.0,True,,San Diego State,c7dd5440-e906-11ed-a42e-29305ff7e69f,Keshawn,,,11194,,Active,,,"{'channel_id': '1113708801531342848', 'rookie_year': '2023'}",banks,1999-12-21,,,,7DD6FF16EEF2,keshawn,,,nfl,75,,,,,9999999.0,,Rio Rancho (NM),1122032.0,LB,#keshawnbanks-NFL-FA-57,17307.0,57.0,,,Keshawn Banks,keshawnbanks,,['LB'],,keshawn banks
[],,,1.0,Bell,201,,,26.0,False,,None,3ed3ecd2-0502-4d6e-b9c6-f2b21072ff24,Reggie,,,2638,561948.0,Inactive,,,,bell,1992-05-06,,,,,reggie,,2520767.0,nfl,"5'11""",,,,,9999999.0,17106.0,,,WR,#reggiebell-NFL-FA-11,10786.0,11.0,,,Reggie Bell,reggiebell,,['WR'],28855.0,reggie bell
[],1756068349202.0,,2.0,Knowles,196,,,25.0,True,,Kansas State,92c1bb40-e760-11ed-8ec4-41a3d2446364,Malik,,79d57ee0-ead2-432b-ab2a-88f3a61055cd,11080,,Active,,,"{'channel_id': '1113708710787575808', 'rookie_year': '2023'}",knowles,2000-08-17,,,,7E58143DFB32,malik,,,nfl,74,,,,,474.0,,Lake Ridge (TX),1129513.0,WR,#malikknowles-NFL-FA-82,16844.0,82.0,,,Malik Knowles,malikknowles,,['WR'],,malik knowles
[],1641865529499.0,,1.0,Poljan,260,,,25.0,True,,Virginia,b9bcdb7f-2db2-4bf1-843c-9733f6fe8474,Tony,,,7972,,Active,,,{'channel_id': '1116853444641030144'},poljan,1997-04-25,,,,,tony,,,nfl,79,,,,,455.0,,Lansing Catholic (MI),912550.0,TE,#tonypoljan-NFL-FA-83,15506.0,83.0,,,Tony Poljan,tonypoljan,,['TE'],,tony poljan
[],1699319433559.0,,3.0,Faoliu,305,,,25.0,True,,Oregon,e627dd8c-8b33-4a26-829f-5aeceefe57f9,Austin,,,7866,,Active,,,"{'channel_id': '1116853425833771008', 'rookie_year': '2021'}",faoliu,1999-01-09,,,,0C37131E1CB3,austin,,,nfl,75,,,,,9999999.0,,Mater Dei (CA),1060278.0,DT,#austinfaoliu-NFL-FA-64,15611.0,64.0,,,Austin Faoliu,austinfaoliu,,['DL'],,austin faoliu
[],1758910829210.0,00-0033572,8.0,Agnew,190,SWR,5.0,30.0,True,,San Diego,c871b3a8-72c4-425e-a357-2de37e033c8d,Jamal,,1421916b-5b3f-445a-8713-2ff99ee475e1,4198,,Active,,,"{'channel_id': '1116852935557382144', 'rookie_year': '2017'}",agnew,1995-04-03,,,,63F303EFE6A0,jamal,,3061612.0,nfl,70,,,ATL,,534.0,19044.0,Point Loma (CA),752646.0,WR,#jamalagnew-NFL-ATL-14,12205.0,14.0,,,Jamal Agnew,jamalagnew,,['WR'],30278.0,jamal agnew
[],1661467260134.0,00-0034403,4.0,Sam,240,,,26.0,True,,Arizona State,021fddc1-4ba1-4bcb-9f40-347a0be8866a,Christian,,,5085,820618.0,Inactive,,Undisclosed,{'channel_id': '1116853054486872064'},sam,1996-06-07,,,,,christian,,3128801.0,nfl,74,,,,Questionable,9999999.0,19990.0,Allen (TX),820618.0,OLB,#christiansam-NFL-FA-0,12587.0,0.0,,,Christian Sam,christiansam,,['LB'],31147.0,christian sam
[],1578078024720.0,00-0027547,12.0,Sherels,175,,,34.0,True,,Minnesota,4f799675-2b27-4437-9acc-bc4e0c73ef0f,Marcus,,,784,334435.0,Active,,,{'channel_id': '1116853421798850560'},sherels,1987-09-30,,,,,marcus,,13843.0,nfl,70,,,,,9999999.0,12681.0,John Marshall (MN),,CB,#marcussherels-NFL-FA-35,7236.0,35.0,,,Marcus Sherels,marcussherels,,['DB'],24685.0,marcus sherels
[],,,0.0,Edwards,305,,,24.0,True,,Illinois,8e7828a0-2384-11f0-80dd-21a09902394a,TeRah,,6e981a00-e72b-4fc3-92e6-ef27592648e3,12801,,Active,,,"{'channel_id': '1222258925387128832', 'rookie_year': '2025'}",edwards,2001-06-03,,,,339EE87BB806315E,terah,,,nfl,74,,,LAC,,560.0,26381.0,Groveport Madison (OH),,DL,#terahedwards-NFL-LAC-94,18843.0,94.0,,,TeRah Edwards,terahedwards,,['DL'],,terah edwards
[],,,1.0,Morrison,185,,,,True,,Stony Brook,3d1ff04c-344b-47bc-8500-d51b897d727d,TJ,,,7994,,Inactive,,,"{'channel_id': '1116853448306851840', 'rookie_year': '2021'}",morrison,,,,,,tj,,,nfl,70,,,,,,,Archbishop Stepinac (NY),,CB,#tjmorrison-NFL-FA-41,15699.0,41.0,,,TJ Morrison,tjmorrison,,['DB'],,tj morrison
[],,,5.0,Noil,202,,,26.0,True,,Texas A&M,257c2ef8-cd08-4bab-b0bf-68e1957420de,Speedy,,,4938,822349.0,Active,,,{'channel_id': '1116853043778813952'},noil,1995-10-14,,,12931.0,,speedy,,,nfl,71,,,,,9999999.0,19606.0,Edna Karr,,WR,#speedynoil-NFL-FA-0,11701.0,0.0,,,Speedy Noil,speedynoil,,['WR'],30854.0,speedy noil
[],1608694846186.0,,3.0,Polite,258,,,24.0,True,,Florida,9c34c6d3-29c9-4f89-b2b7-e01f0fef0f4a,Jachai,,,5851,922018.0,Active,,,{'channel_id': '1116853170937528320'},polite,1997-03-30,,,13966.0,,jachai,,4034967.0,nfl,75,,,,,1589.0,20911.0,Mainland (FL),,LB,#jachaipolite-NFL-FA-95,13493.0,95.0,,,Jachai Polite,jachaipolite,,['LB'],31900.0,jachai polite
[],1756429221862.0,,0.0,Hassanein,275,,,23.0,True,,Boise State,02f4a8d3-3236-4e3b-a760-960bef3d3714,Ahmed,,0c959ab0-bc02-4d94-bd20-c3c5c96497cd,12706,,Active,,Lower Leg,"{'channel_id': '1221987100442767360', 'rookie_year': '2025'}",hassanein,2002-07-09,,,,476EBEEAD6B581A4,ahmed,,,nfl,74,,,,Questionable,9999999.0,,Loara (CA),,DE,#ahmedhassanein-NFL-FA-61,18678.0,61.0,,,Ahmed Hassanein,ahmedhassanein,,['DL'],,ahmed hassanein
[],,,0.0,Pierce,341,,,24.0,True,,Rutgers,b67359a0-244d-11f0-b689-9f364bcf2534,Hollin,,b1c63eb7-29f1-49b4-8b2f-719cc3ad2ee4,12869,,Active,,,"{'channel_id': '1222621347490836480', 'rookie_year': '2025'}",pierce,2001-04-09,,,,885859E255837F48,hollin,,,nfl,80,,,PHI,,9999999.0,26231.0,Fork Union (VA),,OT,#hollinpierce-NFL-PHI-63,,63.0,,,Hollin Pierce,hollinpierce,,['OT'],,hollin pierce
[],,,0.0,Jefferson,241,,,,False,,Florida,,Cece,,,6035,,Inactive,,,{'rookie_year': '2019'},jefferson,,,,,,cece,,,nfl,"6'1""",,,,,9999999.0,20826.0,,,OLB,#cecejefferson-NFL-FA-0,,0.0,,,Cece Jefferson,cecejefferson,,['LB'],,cece jefferson
[],1545174057114.0,00-0032798,6.0,Miller,182,,,27.0,False,,Southeastern Louisiana,a0b23166-6964-4d52-a7b4-9705b61a7e56,Harlan,,,3361,697963.0,Inactive,,,,miller,1994-06-20,,,,,harlan,,2974631.0,nfl,72,,,,,9999999.0,18122.0,Kentwood (LA),,CB,#harlanmiller-NFL-FA-48,11136.0,48.0,,,Harlan Miller,harlanmiller,,['DB'],29439.0,harlan miller
[],1693948237941.0,,1.0,Perryman,198,,,24.0,True,,Washington,cf546db0-f330-11ed-8440-e9bdc341f181,Jordan,,,11466,,Inactive,,Undisclosed,{'channel_id': '1116852692585545728'},perryman,1999-02-27,,,,,jordan,,,nfl,72,,,,Questionable,9999999.0,,Hanford (CA),1052610.0,CB,#jordanperryman-NFL-FA-49,17599.0,49.0,,,Jordan Perryman,jordanperryman,,['DB'],,jordan perryman
[],1748909417076.0,,0.0,Holmes,185,,,,True,,Texas,88bc7c90-2618-11f0-a020-81054afb7944,Gavin,,,13109,,Active,,Undisclosed,"{'channel_id': '1223451807666155522', 'rookie_year': '0'}",holmes,,,,,0D4CD0C83C3C119B,gavin,,,nfl,71,,,,Questionable,9999999.0,,Archbishop Rummel (LA),,CB,#gavinholmes-NFL-FA-35,19040.0,35.0,,,Gavin Holmes,gavinholmes,,['DB'],,gavin holmes
[],,,13.0,Ball,195,,,35.0,False,,Illinois,8450a2fe-7386-4ac5-951c-a5a4dfdd733c,Alan,,,227,,Inactive,,,,ball,1985-03-29,,,,,alan,,10680.0,nfl,"6'2""",,,,,9999999.0,5677.0,St. Martin de Porres (MI),,CB,#alanball-NFL-FA-45,6897.0,45.0,,,Alan Ball,alanball,,['DB'],8491.0,alan ball
[],,,1.0,Barnes,260,,,25.0,False,,Penn State,82e27fbb-bf8c-4a5c-8334-0a199d9e1942,Deion,,,2866,,Inactive,,,,barnes,1993-01-20,,,,,deion,,2582133.0,nfl,"6'4""",,,,,9999999.0,17334.0,,,OLB,#deionbarnes-NFL-FA-45,10375.0,45.0,,,Deion Barnes,deionbarnes,,['LB'],28936.0,deion barnes
[],1601508912139.0, 00-0035031,3.0,Henry,175,,,24.0,True,,West Georgia,1a97a708-09bb-4f04-94e0-8aac160de8db,Malik,,,6552,871255.0,Active,,,{'channel_id': '1116853269642084352'},henry,1997-04-16,,,,,malik,,3917200.0,nfl,72,,,,,9999999.0,21355.0,Tift County (GA),,WR,#malikhenry-NFL-FA-7,14070.0,7.0,,,Malik Henry,malikhenry,,['WR'],32323.0,malik henry
[],,,0.0,Tuputala,231,,,,True,,Washington,b967fea0-76f9-11f0-abfa-8b2355e8571d,Alphonzo,,e2b99806-5c85-4c0f-89d8-a1d7913c1c5d,13252,,Active,,,"{'channel_id': '1260747473035481088', 'rookie_year': '2025'}",tuputala,,,,,,alphonzo,,,nfl,73,,,,,627.0,,Federal Way (WA),,LB,#alphonzotuputala-NFL-FA-35,19219.0,35.0,,,Alphonzo Tuputala,alphonzotuputala,,['LB'],,alphonzo tuputala
[],1680536410211.0,00-0033917,6.0,Basham,266,,,29.0,True,,Ohio,d7068799-55b7-47c2-91d9-0e532957939e,Tarell,,,4112,,Active,,,{'channel_id': '1116852926715789312'},basham,1994-03-18,,,,,tarell,,3052977.0,nfl,76,,,,,9999999.0,18958.0,Franklin County (VA),731182.0,DE,#tarellbasham-NFL-FA-52,11902.0,52.0,,,Tarell Basham,tarellbasham,,"['DL', 'LB']",30193.0,tarell basham
[],1693429817636.0,,2.0,Ratkovich,220,,,25.0,True,,Northern Illinois,24203db0-8603-11ed-a663-93c3904fdd66,Clint,,,8934,,Active,,,"{'channel_id': '1116853551893577728', 'years_exp_shift': '1'}",ratkovich,1997-09-16,,,,,clint,,,nfl,73,,,,,9999999.0,,Crete-Monee (IL),918403.0,FB,#clintratkovich-NFL-FA-38,16180.0,38.0,,,Clint Ratkovich,clintratkovich,,['RB'],,clint ratkovich
[],,,2.0,Mooney,247,,,31.0,False,,Army,a1a073ac-48bb-44e5-8631-852c70970296,Collin,,,1304,312167.0,Inactive,,,,mooney,1986-04-03,,,,,collin,,15130.0,nfl,"5'10""",,,,,9999999.0,14784.0,,,FB,#collinmooney-NFL-FA-39,8592.0,39.0,,,Collin Mooney,collinmooney,,['RB'],26233.0,collin mooney
[],,,11.0,Vollmer,325,,,36.0,False,,Houston,5b0ed7fc-21ed-426f-b8b6-145116cbc9ee,Sebastian,,,347,,Inactive,,,,vollmer,1984-07-10,,,5313.0,,sebastian,,12626.0,nfl,"6'8""",,,,,9999999.0,8375.0,Quirinus Gymnasium (DEU),,T,#sebastianvollmer-NFL-FA-76,6106.0,76.0,,,Sebastian Vollmer,sebastianvollmer,,['OL'],9322.0,sebastian vollmer
[],1726066560035.0,,5.0,Pride,195,,,27.0,True,,Notre Dame,0e4e082e-6dc7-41c4-baa1-2c1367f8f9f9,Troy,,ffd21f87-0b34-46c3-990f-c81a6f9cef1d,6856,,Active,,,"{'channel_id': '1113708783017684992', 'rookie_year': '2020'}",pride,1998-01-19,,,,116B48F45ACE,troy,,4046679.0,nfl,71,,,IND,,9999999.0,22055.0,Greer (SC),946110.0,CB,#troypride-NFL-IND-47,14581.0,47.0,,,Troy Pride,troypride,,['DB'],32783.0,troy pride
